Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019:02:19-00:09:49,O,1259,29883,699,58,639,1,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,10368
2019:02:19-00:09:54,O,1259,29883,699,58,640,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21712
2019:02:19-00:09:59,O,1259,29883,699,58,640,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21712
2019:02:19-00:10:04,O,1259,29883,699,58,639,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54638
2019:02:19-00:10:10,O,1259,29883,699,58,639,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54638
2019:02:19-00:10:15,O,1259,29883,699,58,640,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21712
2019:02:19-00:10:20,O,1259,29883,699,58,640,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21712
2019:02:19-00:10:25,O,1259,29883,699,58,640,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,21712
2019:02:19-00:10:31,O,1259,29883,699,58,640,1,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,43326
2019:02:19-00:10:36,O,1260,29882,698,58,640,3,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,46745
2019:02:19-00:10:45
2019:02:19-00:10:51,O,1260,29882,698,58,640,2,1,101,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,51738
2019:02:19-00:10:56,O,1260,29882,698,58,639,1,1,101,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,28039
2019:02:19-00:11:02,O,1260,29882,698,58,639,0,1,101,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,36969
2019:02:19-00:11:07,O,1260,29882,698,58,640,1,1,101,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60473
2019:02:19-00:11:12,O,1260,29882,698,58,640,1,1,101,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,60473
